Geography Id,Type,Name,Variable,Variable Description,Data Collection Period,Data Collection End Date,Sex,Age,Educational Attainment,HS Diploma,College Degree,Population Estimate,Change Rate,Location
1400000US19153000702,tract,"Census Tract 7.02, Polk County, Iowa",B15001_020E,Male - 35 to 44 years - Less than 9th grade,2009-2013,12/31/2013,Male,35 to 44 years,Less than 9th Grade,No,No,31,,POINT (-93.6565093 41.6401972),1400000US19153000702-2013-B15001_020E
1400000US19163013400,tract,"Census Tract 134, Scott County, Iowa",B15001_020E,Male - 35 to 44 years - Less than 9th grade,2009-2013,12/31/2013,Male,35 to 44 years,Less than 9th Grade,No,No,0,,POINT (-90.486222 41.5295971),1400000US19163013400-2013-B15001_020E
1400000US19113001102,tract,"Census Tract 11.02, Linn County, Iowa",B15001_014E,Male - 25 to 34 years - High school graduate (includes equivalency),2009-2013,12/31/2013,Male,25 to 34 years,High School Diploma or Equivalent,Yes,No,66,,POINT (-91.6922975 41.995104),1400000US19113001102-2013-B15001_014E
1400000US19061001201,tract,"Census Tract 12.01, Dubuque County, Iowa",B15001_012E,Male - 25 to 34 years - Less than 9th grade,2009-2013,12/31/2013,Male,25 to 34 years,Less than 9th Grade,No,No,0,,POINT (-90.7064098 42.5054018),1400000US19061001201-2013-B15001_012E
1400000US19061010300,tract,"Census Tract 103, Dubuque County, Iowa",B15001_021E,Male - 35 to 44 years - 9th to 12th grade no diploma,2009-2013,12/31/2013,Male,35 to 44 years,9th to 12th Grade - No Diploma,No,No,35,,POINT (-90.8556078 42.3562733),1400000US19061010300-2013-B15001_021E
1400000US19153000201,tract,"Census Tract 2.01, Polk County, Iowa",B15001_004E,Male - 18 to 24 years - Less than 9th grade,2009-2013,12/31/2013,Male,18 to 24 years,Less than 9th Grade,No,No,0,,POINT (-93.5684022 41.6295288),1400000US19153000201-2013-B15001_004E
1400000US19193003100,tract,"Census Tract 31, Woodbury County, Iowa",B15001_010E,Male - 18 to 24 years - Graduate or professional degree,2009-2013,12/31/2013,Male,18 to 24 years,Graduate or Professional Degree,Yes,Yes,0,,POINT (-95.8029326 42.3880909),1400000US19193003100-2013-B15001_010E
1400000US19153004502,tract,"Census Tract 45.02, Polk County, Iowa",B15001_011E,Male - 25 to 34 years,2009-2013,12/31/2013,Male,25 to 34 years,Any,NA,NA,200,,POINT (-93.6389962 41.5446005),1400000US19153004502-2013-B15001_011E
1400000US19113000300,tract,"Census Tract 3, Linn County, Iowa",B15001_019E,Male - 35 to 44 years,2009-2013,12/31/2013,Male,35 to 44 years,Any,NA,NA,597,,POINT (-91.6153272 42.0383251),1400000US19113000300-2013-B15001_019E
1400000US19077950200,tract,"Census Tract 9502, Guthrie County, Iowa",B15001_015E,Male - 25 to 34 years - Some college no degree,2009-2013,12/31/2013,Male,25 to 34 years,Some College - No Degree,Yes,No,23,,POINT (-94.6201612 41.6904912),1400000US19077950200-2013-B15001_015E
1400000US19113000100,tract,"Census Tract 1, Linn County, Iowa",B15001_012E,Male - 25 to 34 years - Less than 9th grade,2009-2013,12/31/2013,Male,25 to 34 years,Less than 9th Grade,No,No,0,,POINT (-91.5700299 42.0329021),1400000US19113000100-2013-B15001_012E
1400000US19009070100,tract,"Census Tract 701, Audubon County, Iowa",B15001_019E,Male - 35 to 44 years,2009-2013,12/31/2013,Male,35 to 44 years,Any,NA,NA,112,,POINT (-94.9089115 41.7456948),1400000US19009070100-2013-B15001_019E
1400000US19193000700,tract,"Census Tract 7, Woodbury County, Iowa",B15001_013E,Male - 25 to 34 years - 9th to 12th grade no diploma,2009-2013,12/31/2013,Male,25 to 34 years,9th to 12th Grade - No Diploma,No,No,15,,POINT (-96.4602729 42.504452),1400000US19193000700-2013-B15001_013E
1400000US19047070100,tract,"Census Tract 701, Crawford County, Iowa",B15001_017E,Male - 25 to 34 years - Bachelor's degree,2009-2013,12/31/2013,Male,25 to 34 years,Bachelors Degree,Yes,Yes,0,,POINT (-95.1973835 42.1119711),1400000US19047070100-2013-B15001_017E
1400000US19065080300,tract,"Census Tract 803, Fayette County, Iowa",B15001_006E,Male - 18 to 24 years - High school graduate (includes equivalency),2009-2013,12/31/2013,Male,18 to 24 years,High School Diploma or Equivalent,Yes,No,34,,POINT (-91.9693212 42.7375818),1400000US19065080300-2013-B15001_006E
1400000US19193000400,tract,"Census Tract 4, Woodbury County, Iowa",B15001_018E,Male - 25 to 34 years - Graduate or professional degree,2009-2013,12/31/2013,Male,25 to 34 years,Graduate or Professional Degree,Yes,Yes,37,,POINT (-96.4188595 42.5434225),1400000US19193000400-2013-B15001_018E
1400000US19073080200,tract,"Census Tract 802, Greene County, Iowa",B15001_012E,Male - 25 to 34 years - Less than 9th grade,2009-2013,12/31/2013,Male,25 to 34 years,Less than 9th Grade,No,No,0,,POINT (-94.3251979 42.0417264),1400000US19073080200-2013-B15001_012E
1400000US19163013000,tract,"Census Tract 130, Scott County, Iowa",B15001_020E,Male - 35 to 44 years - Less than 9th grade,2009-2013,12/31/2013,Male,35 to 44 years,Less than 9th Grade,No,No,0,,POINT (-90.5385018 41.5476252),1400000US19163013000-2013-B15001_020E
1400000US19155030601,tract,"Census Tract 306.01, Pottawattamie County, Iowa",B15001_004E,Male - 18 to 24 years - Less than 9th grade,2009-2013,12/31/2013,Male,18 to 24 years,Less than 9th Grade,No,No,0,,POINT (-95.8739043 41.2649704),1400000US19155030601-2013-B15001_004E
1400000US19103001600,tract,"Census Tract 16, Johnson County, Iowa",B15001_022E,Male - 35 to 44 years - High school graduate (includes equivalency),2009-2013,12/31/2013,Male,35 to 44 years,High School Diploma or Equivalent,Yes,No,15,,POINT (-91.5259596 41.6566484),1400000US19103001600-2013-B15001_022E
1400000US19173180300,tract,"Census Tract 1803, Taylor County, Iowa",B15001_005E,Male - 18 to 24 years - 9th to 12th grade no diploma,2009-2013,12/31/2013,Male,18 to 24 years,9th to 12th Grade - No Diploma,No,No,14,,POINT (-94.8015197 40.7478132),1400000US19173180300-2013-B15001_005E
1400000US19049050300,tract,"Census Tract 503, Dallas County, Iowa",B15001_021E,Male - 35 to 44 years - 9th to 12th grade no diploma,2009-2013,12/31/2013,Male,35 to 44 years,9th to 12th Grade - No Diploma,No,No,17,,POINT (-94.0933645 41.8424813),1400000US19049050300-2013-B15001_021E
1400000US19155030100,tract,"Census Tract 301, Pottawattamie County, Iowa",B15001_022E,Male - 35 to 44 years - High school graduate (includes equivalency),2009-2013,12/31/2013,Male,35 to 44 years,High School Diploma or Equivalent,Yes,No,58,,POINT (-95.8360542 41.2805526),1400000US19155030100-2013-B15001_022E
1400000US19045000400,tract,"Census Tract 4, Clinton County, Iowa",B15001_011E,Male - 25 to 34 years,2009-2013,12/31/2013,Male,25 to 34 years,Any,NA,NA,178,,POINT (-90.2836532 41.8292425),1400000US19045000400-2013-B15001_011E
1400000US19049050812,tract,"Census Tract 508.12, Dallas County, Iowa",B15001_017E,Male - 25 to 34 years - Bachelor's degree,2009-2013,12/31/2013,Male,25 to 34 years,Bachelors Degree,Yes,Yes,81,,POINT (-93.8493197 41.5358953),1400000US19049050812-2013-B15001_017E
1400000US19113003001,tract,"Census Tract 30.01, Linn County, Iowa",B15001_010E,Male - 18 to 24 years - Graduate or professional degree,2009-2013,12/31/2013,Male,18 to 24 years,Graduate or Professional Degree,Yes,Yes,0,,POINT (-91.7370846 41.9395909),1400000US19113003001-2013-B15001_010E
1400000US19017004300,tract,"Census Tract 43, Bremer County, Iowa",B15001_021E,Male - 35 to 44 years - 9th to 12th grade no diploma,2009-2013,12/31/2013,Male,35 to 44 years,9th to 12th Grade - No Diploma,No,No,1,,POINT (-92.2288882 42.6929252),1400000US19017004300-2013-B15001_021E
1400000US19061000100,tract,"Census Tract 1, Dubuque County, Iowa",B15001_018E,Male - 25 to 34 years - Graduate or professional degree,2009-2013,12/31/2013,Male,25 to 34 years,Graduate or Professional Degree,Yes,Yes,26,,POINT (-90.6530999 42.5104645),1400000US19061000100-2013-B15001_018E
1400000US19059451100,tract,"Census Tract 4511, Dickinson County, Iowa",B15001_003E,Male - 18 to 24 years,2009-2013,12/31/2013,Male,18 to 24 years,Any,NA,NA,46,,POINT (-95.1332411 43.3880841),1400000US19059451100-2013-B15001_003E
1400000US19037070300,tract,"Census Tract 703, Chickasaw County, Iowa",B15001_006E,Male - 18 to 24 years - High school graduate (includes equivalency),2009-2013,12/31/2013,Male,18 to 24 years,High School Diploma or Equivalent,Yes,No,29,,POINT (-92.195315 42.989552),1400000US19037070300-2013-B15001_006E
1400000US19197680300,tract,"Census Tract 6803, Wright County, Iowa",B15001_011E,Male - 25 to 34 years,2009-2013,12/31/2013,Male,25 to 34 years,Any,NA,NA,116,,POINT (-93.7371136 42.7255193),1400000US19197680300-2013-B15001_011E
1400000US19141490300,tract,"Census Tract 4903, O'Brien County, Iowa",B15001_021E,Male - 35 to 44 years - 9th to 12th grade no diploma,2009-2013,12/31/2013,Male,35 to 44 years,9th to 12th Grade - No Diploma,No,No,0,,POINT (-95.8386442 43.183308),1400000US19141490300-2013-B15001_021E
1400000US19155030200,tract,"Census Tract 302, Pottawattamie County, Iowa",B15001_019E,Male - 35 to 44 years,2009-2013,12/31/2013,Male,35 to 44 years,Any,NA,NA,158,,POINT (-95.8567432 41.2819821),1400000US19155030200-2013-B15001_019E
1400000US19163011900,tract,"Census Tract 119, Scott County, Iowa",B15001_007E,Male - 18 to 24 years - Some college no degree,2009-2013,12/31/2013,Male,18 to 24 years,Some College - No Degree,Yes,No,0,,POINT (-90.5959765 41.5509923),1400000US19163011900-2013-B15001_007E
1400000US19087970500,tract,"Census Tract 9705, Henry County, Iowa",B15001_022E,Male - 35 to 44 years - High school graduate (includes equivalency),2009-2013,12/31/2013,Male,35 to 44 years,High School Diploma or Equivalent,Yes,No,81,,POINT (-91.4300646 40.9350742),1400000US19087970500-2013-B15001_022E
1400000US19067480100,tract,"Census Tract 4801, Floyd County, Iowa",B15001_021E,Male - 35 to 44 years - 9th to 12th grade no diploma,2009-2013,12/31/2013,Male,35 to 44 years,9th to 12th Grade - No Diploma,No,No,6,,POINT (-92.6791674 43.1060141),1400000US19067480100-2013-B15001_021E
1400000US19169000200,tract,"Census Tract 2, Story County, Iowa",B15001_009E,Male - 18 to 24 years - Bachelor's degree,2009-2013,12/31/2013,Male,18 to 24 years,Bachelors Degree,Yes,Yes,88,,POINT (-93.6121359 42.043823),1400000US19169000200-2013-B15001_009E
1400000US19179961000,tract,"Census Tract 9610, Wapello County, Iowa",B15001_017E,Male - 25 to 34 years - Bachelor's degree,2009-2013,12/31/2013,Male,25 to 34 years,Bachelors Degree,Yes,Yes,15,,POINT (-92.3928035 40.9865649),1400000US19179961000-2013-B15001_017E
1400000US19153010203,tract,"Census Tract 102.03, Polk County, Iowa",B15001_009E,Male - 18 to 24 years - Bachelor's degree,2009-2013,12/31/2013,Male,18 to 24 years,Bachelors Degree,Yes,Yes,115,,POINT (-93.6455215 41.7397443),1400000US19153010203-2013-B15001_009E
1400000US19153000103,tract,"Census Tract 1.03, Polk County, Iowa",B15001_021E,Male - 35 to 44 years - 9th to 12th grade no diploma,2009-2013,12/31/2013,Male,35 to 44 years,9th to 12th Grade - No Diploma,No,No,19,,POINT (-93.5518419 41.6202297),1400000US19153000103-2013-B15001_021E
1400000US19191950300,tract,"Census Tract 9503, Winneshiek County, Iowa",B15001_020E,Male - 35 to 44 years - Less than 9th grade,2009-2013,12/31/2013,Male,35 to 44 years,Less than 9th Grade,No,No,0,,POINT (-91.8086841 43.285116),1400000US19191950300-2013-B15001_020E
1400000US19091970300,tract,"Census Tract 9703, Humboldt County, Iowa",B15001_020E,Male - 35 to 44 years - Less than 9th grade,2009-2013,12/31/2013,Male,35 to 44 years,Less than 9th Grade,No,No,13,,POINT (-94.2064236 42.7188285),1400000US19091970300-2013-B15001_020E
1400000US19113000206,tract,"Census Tract 2.06, Linn County, Iowa",B15001_016E,Male - 25 to 34 years - Associate's degree,2009-2013,12/31/2013,Male,25 to 34 years,Associates Degree,Yes,Yes,72,,POINT (-91.669723 42.0795166),1400000US19113000206-2013-B15001_016E
1400000US19013000100,tract,"Census Tract 1, Black Hawk County, Iowa",B15001_020E,Male - 35 to 44 years - Less than 9th grade,2009-2013,12/31/2013,Male,35 to 44 years,Less than 9th Grade,No,No,4,,POINT (-92.3371673 42.501189),1400000US19013000100-2013-B15001_020E
1400000US19103001100,tract,"Census Tract 11, Johnson County, Iowa",B15001_010E,Male - 18 to 24 years - Graduate or professional degree,2009-2013,12/31/2013,Male,18 to 24 years,Graduate or Professional Degree,Yes,Yes,0,,POINT (-91.5284791 41.6655698),1400000US19103001100-2013-B15001_010E
1400000US19087970400,tract,"Census Tract 9704, Henry County, Iowa",B15001_016E,Male - 25 to 34 years - Associate's degree,2009-2013,12/31/2013,Male,25 to 34 years,Associates Degree,Yes,Yes,28,,POINT (-91.533914 40.9479),1400000US19087970400-2013-B15001_016E
1400000US19107080200,tract,"Census Tract 802, Keokuk County, Iowa",B15001_014E,Male - 25 to 34 years - High school graduate (includes equivalency),2009-2013,12/31/2013,Male,25 to 34 years,High School Diploma or Equivalent,Yes,No,54,,POINT (-92.2634569 41.4312036),1400000US19107080200-2013-B15001_014E
1400000US19009070100,tract,"Census Tract 701, Audubon County, Iowa",B15001_013E,Male - 25 to 34 years - 9th to 12th grade no diploma,2009-2013,12/31/2013,Male,25 to 34 years,9th to 12th Grade - No Diploma,No,No,3,,POINT (-94.9089115 41.7456948),1400000US19009070100-2013-B15001_013E
1400000US19153011025,tract,"Census Tract 110.25, Polk County, Iowa",B15001_006E,Male - 18 to 24 years - High school graduate (includes equivalency),2009-2013,12/31/2013,Male,18 to 24 years,High School Diploma or Equivalent,Yes,No,0,,POINT (-93.7663842 41.5782394),1400000US19153011025-2013-B15001_006E
1400000US19153011701,tract,"Census Tract 117.01, Polk County, Iowa",B15001_006E,Male - 18 to 24 years - High school graduate (includes equivalency),2009-2013,12/31/2013,Male,18 to 24 years,High School Diploma or Equivalent,Yes,No,37,,POINT (-93.7381956 41.6665426),1400000US19153011701-2013-B15001_006E
1400000US19033950900,tract,"Census Tract 9509, Cerro Gordo County, Iowa",B15001_022E,Male - 35 to 44 years - High school graduate (includes equivalency),2009-2013,12/31/2013,Male,35 to 44 years,High School Diploma or Equivalent,Yes,No,20,,POINT (-93.36309 43.0627104),1400000US19033950900-2013-B15001_022E
1400000US19005960400,tract,"Census Tract 9604, Allamakee County, Iowa",B15001_010E,Male - 18 to 24 years - Graduate or professional degree,2009-2013,12/31/2013,Male,18 to 24 years,Graduate or Professional Degree,Yes,Yes,0,,POINT (-91.2911688 43.1749656),1400000US19005960400-2013-B15001_010E
1400000US19049050805,tract,"Census Tract 508.05, Dallas County, Iowa",B15001_008E,Male - 18 to 24 years - Associate's degree,2009-2013,12/31/2013,Male,18 to 24 years,Associates Degree,Yes,Yes,0,,POINT (-93.8239861 41.6148781),1400000US19049050805-2013-B15001_008E
1400000US19027960100,tract,"Census Tract 9601, Carroll County, Iowa",B15001_005E,Male - 18 to 24 years - 9th to 12th grade no diploma,2009-2013,12/31/2013,Male,18 to 24 years,9th to 12th Grade - No Diploma,No,No,7,,POINT (-94.7822513 42.089182),1400000US19027960100-2013-B15001_005E
1400000US19169000100,tract,"Census Tract 1, Story County, Iowa",B15001_010E,Male - 18 to 24 years - Graduate or professional degree,2009-2013,12/31/2013,Male,18 to 24 years,Graduate or Professional Degree,Yes,Yes,0,,POINT (-93.574957 42.0662063),1400000US19169000100-2013-B15001_010E
1400000US19001960100,tract,"Census Tract 9601, Adair County, Iowa",B15001_016E,Male - 25 to 34 years - Associate's degree,2009-2013,12/31/2013,Male,25 to 34 years,Associates Degree,Yes,Yes,50,,POINT (-94.4754745 41.4226701),1400000US19001960100-2013-B15001_016E
1400000US19155031700,tract,"Census Tract 317, Pottawattamie County, Iowa",B15001_015E,Male - 25 to 34 years - Some college no degree,2009-2013,12/31/2013,Male,25 to 34 years,Some College - No Degree,Yes,No,28,,POINT (-95.7641791 41.2896889),1400000US19155031700-2013-B15001_015E
1400000US19153002100,tract,"Census Tract 21, Polk County, Iowa",B15001_011E,Male - 25 to 34 years,2009-2013,12/31/2013,Male,25 to 34 years,Any,NA,NA,445,,POINT (-93.5702206 41.5953676),1400000US19153002100-2013-B15001_011E
1400000US19165960300,tract,"Census Tract 9603, Shelby County, Iowa",B15001_005E,Male - 18 to 24 years - 9th to 12th grade no diploma,2009-2013,12/31/2013,Male,18 to 24 years,9th to 12th Grade - No Diploma,No,No,17,,POINT (-95.3812881 41.6496226),1400000US19165960300-2013-B15001_005E
1400000US19107080400,tract,"Census Tract 804, Keokuk County, Iowa",B15001_008E,Male - 18 to 24 years - Associate's degree,2009-2013,12/31/2013,Male,18 to 24 years,Associates Degree,Yes,Yes,13,,POINT (-92.1952477 41.2249784),1400000US19107080400-2013-B15001_008E
1400000US19141490100,tract,"Census Tract 4901, O'Brien County, Iowa",B15001_014E,Male - 25 to 34 years - High school graduate (includes equivalency),2009-2013,12/31/2013,Male,25 to 34 years,High School Diploma or Equivalent,Yes,No,75,,POINT (-95.5162624 43.1237786),1400000US19141490100-2013-B15001_014E
1400000US19109950100,tract,"Census Tract 9501, Kossuth County, Iowa",B15001_007E,Male - 18 to 24 years - Some college no degree,2009-2013,12/31/2013,Male,18 to 24 years,Some College - No Degree,Yes,No,21,,POINT (-94.1792701 43.4013468),1400000US19109950100-2013-B15001_007E
1400000US19023070400,tract,"Census Tract 704, Butler County, Iowa",B15001_018E,Male - 25 to 34 years - Graduate or professional degree,2009-2013,12/31/2013,Male,25 to 34 years,Graduate or Professional Degree,Yes,Yes,8,,POINT (-92.8020971 42.6032805),1400000US19023070400-2013-B15001_018E
1400000US19131560200,tract,"Census Tract 5602, Mitchell County, Iowa",B15001_006E,Male - 18 to 24 years - High school graduate (includes equivalency),2009-2013,12/31/2013,Male,18 to 24 years,High School Diploma or Equivalent,Yes,No,35,,POINT (-92.917722 43.354433),1400000US19131560200-2013-B15001_006E
1400000US19061010600,tract,"Census Tract 106, Dubuque County, Iowa",B15001_018E,Male - 25 to 34 years - Graduate or professional degree,2009-2013,12/31/2013,Male,25 to 34 years,Graduate or Professional Degree,Yes,Yes,10,,POINT (-90.8455705 42.6059032),1400000US19061010600-2013-B15001_018E
1400000US19077950300,tract,"Census Tract 9503, Guthrie County, Iowa",B15001_017E,Male - 25 to 34 years - Bachelor's degree,2009-2013,12/31/2013,Male,25 to 34 years,Bachelors Degree,Yes,Yes,27,,POINT (-94.4012769 41.5699125),1400000US19077950300-2013-B15001_017E
1400000US19023070300,tract,"Census Tract 703, Butler County, Iowa",B15001_022E,Male - 35 to 44 years - High school graduate (includes equivalency),2009-2013,12/31/2013,Male,35 to 44 years,High School Diploma or Equivalent,Yes,No,27,,POINT (-92.8396367 42.8106576),1400000US19023070300-2013-B15001_022E
